umap_x,umap_y,dominant_episode
12.669044,5.370088,EDR
3.8842375,4.682431,CB
8.444283,11.107092,EDR
12.767458,6.9510694,EDR
7.0266814,0.050175324,CB
9.428225,15.532721,EDR
4.7033615,12.250933,EDR
13.122727,3.1210651,EDR
14.799532,4.9386616,EDR
18.299454,2.2626603,EDR
4.546924,9.768196,CB
11.836402,4.4085913,CB
9.223582,8.810992,CB
13.34608,2.3342135,EDR
13.445388,15.534917,EDR
12.208564,13.817794,EDR
5.5203714,10.156758,CB
6.7325993,4.3906045,CB
-10.416263,-0.46410033,EDR
14.243884,6.3832645,EDR
5.524961,5.378226,CB
14.057137,8.845999,EDR
3.7600663,13.75032,EDR
2.5251696,12.040091,EDR
-10.56259,-1.4282542,EDR
14.949818,0.19183613,CB
10.353674,12.273369,EDR
6.6607223,-0.5464731,CB
4.1837406,3.1342611,CB
6.4824557,13.006601,EDR
13.702489,6.450776,EDR
0.6287514,13.160293,EDR
8.682976,14.513176,EDR
7.7611265,3.5082562,CB
13.321668,11.873875,EDR
11.8927965,7.3072605,EDR
4.9025044,0.3589145,CB
11.196325,0.4716988,CB
11.733481,0.74718124,EDR
4.264723,14.442602,EDR
4.539453,13.429673,EDR
8.946435,14.264924,EDR
8.363766,14.96623,EDR
15.331498,4.1754146,EDR
6.235821,6.9340043,CB
11.379484,0.544123,CB
12.285728,4.6912127,EDR
17.217495,6.419487,EDR
5.3527656,3.5996687,CB
14.735921,10.436348,EDR
2.3891234,4.3264523,CB
10.181793,15.878379,EDR
4.6223226,9.069596,CB
13.53582,1.9234806,EDR
16.74587,11.004285,EDR
8.613014,-1.5939085,CB
0.009683861,11.108554,EDR
16.163136,8.373956,EDR
11.9281,15.649669,EDR
15.218454,11.263359,EDR
5.052311,7.323517,CB
7.945726,5.1569324,CB
-10.297226,-0.7420151,EDR
12.007329,4.9964333,EDR
10.098318,2.2684526,CB
3.3250816,10.018564,CB
9.627635,5.417625,CB
3.215261,12.344198,CB
7.719228,9.382371,CB
8.164354,7.9332848,CB
8.9868145,13.033207,EDR
7.835355,12.743227,EDR
9.042774,4.222733,CB
3.4218287,10.1290655,CB
12.482365,6.4980297,EDR
6.433901,0.055765513,CB
9.763493,11.508626,EDR
9.611806,12.477058,EDR
8.988912,9.732355,EDR
16.831507,9.61031,EDR
3.9386344,4.3366976,CB
8.52787,1.4455639,CB
11.678749,15.210466,EDR
7.94203,3.3971336,CB
14.164407,3.5114064,EDR
13.774703,-1.1576135,CB
15.779921,7.728081,EDR
7.658402,16.130697,EDR
1.8076051,14.044592,EDR
13.701182,1.0811536,EDR
7.319431,5.1580367,CB
5.517188,12.70616,EDR
9.245413,5.2229185,CB
0.21932247,12.908512,EDR
5.4804583,10.981574,CB
16.13354,6.2108154,EDR
9.551976,-4.1250534,PEP
15.84194,5.8515606,EDR
10.203215,11.537143,EDR
-10.378267,-0.9316391,EDR
7.0274854,4.4438186,CB
2.106912,8.585854,CB
4.5653195,2.1958454,CB
1.1159154,9.765884,EDR
12.114325,11.604375,EDR
3.5019546,8.019521,CB
7.9897037,5.4146,CB
2.6570585,5.344581,CB
14.213168,12.216427,EDR
14.697383,8.932288,EDR
11.477622,12.9983225,EDR
14.756707,10.668127,EDR
16.844687,3.7143898,EDR
8.72643,8.505909,CB
11.261617,0.542804,CB
13.104942,15.575134,EDR
5.851232,5.446499,CB
14.829824,4.8107243,EDR
0.27563676,12.046451,EDR
12.437998,6.293223,EDR
10.649252,8.396829,EDR
2.1157575,11.021803,EDR
10.678945,-2.7028139,CB
5.6591396,3.9600835,CB
16.399868,7.550048,EDR
10.344148,16.1162,EDR
15.626787,7.203748,EDR
8.359764,2.7872837,CB
4.0333395,8.625653,CB
10.447062,9.142113,EDR
7.6410437,12.275371,EDR
7.580248,10.426657,CB
4.184668,14.687884,EDR
9.375794,13.474151,EDR
9.853377,-2.1956613,CB
5.698455,-1.8089769,CB
3.5252273,7.85462,CB
1.7094818,12.705297,EDR
12.802765,4.587235,EDR
4.006898,6.53231,CB
5.804238,4.712941,CB
8.359836,10.370781,EDR
3.7758193,8.783492,CB
15.586921,10.9649105,EDR
18.936235,5.716372,EDR
7.070674,4.284335,CB
6.559986,5.595298,CB
10.579522,10.843584,EDR
13.240881,10.9103985,EDR
15.524906,9.910481,EDR
7.858981,5.2342,CB
13.737136,3.9832768,EDR
16.65863,11.723026,EDR
4.6957917,6.2247267,CB
1.9096687,12.1895895,EDR
12.023414,7.389537,EDR
3.2749815,1.7675143,CB
7.3849635,1.8901516,CB
13.760306,8.607311,EDR
10.872947,1.7790408,EDR
9.552476,2.945063,CB
11.274659,10.523906,EDR
2.0208137,12.724065,EDR
6.8050547,5.4652214,CB
1.7624847,9.238556,CB
14.736882,13.487726,EDR
-11.001443,-0.59719,EDR
10.930116,2.147534,CB
6.8706517,2.0990007,CB
7.171148,10.099073,CB
6.588513,-0.82709545,CB
5.683484,11.9481735,EDR
4.4335012,11.629807,EDR
8.315061,16.48082,EDR
9.951978,11.097337,EDR
8.803746,11.55269,EDR
9.040283,8.375791,EDR
11.528193,2.7620835,EDR
15.720472,11.572652,EDR
7.7416067,7.1005335,CB
-10.801649,-1.483939,EDR
9.890871,1.9733281,CB
13.091981,4.25675,EDR
10.799252,2.9497023,CB
10.227477,12.979393,EDR
8.7124,9.318368,CB
6.9516597,12.293036,EDR
5.523653,15.141175,EDR
9.595142,9.572225,EDR
8.082727,-3.1206906,PEP
14.978378,0.4995228,EDR
10.909319,8.499263,EDR
4.17226,14.56598,EDR
4.334884,2.6593478,CB
13.217333,2.2107832,EDR
4.1313877,15.632165,EDR
7.443746,10.127013,CB
17.590904,6.3162713,EDR
-10.413358,-0.39296445,EDR
8.608539,12.001013,EDR
2.536493,13.370567,EDR
5.070176,14.743077,EDR
13.112651,3.2869935,EDR
13.472088,6.525191,EDR
3.6664011,11.311861,CB
7.545713,6.214764,CB
9.50205,5.2264266,CB
9.379211,6.6616316,CB
8.508184,7.387083,CB
9.124958,9.745842,EDR
5.2097683,11.786483,CB
6.020947,6.2704377,CB
-10.210188,-0.63348967,EDR
7.7062087,10.558622,EDR
16.317816,7.5998325,EDR
7.4571133,-2.8334172,PEP
11.708486,2.2095997,EDR
18.479744,5.424068,EDR
13.169356,0.15778473,CB
9.612149,-1.3994237,CB
10.293371,4.570969,CB
7.4060764,10.105806,EDR
5.0603337,7.8482914,CB
6.1643815,8.405143,CB
10.550222,6.5084953,CB
11.120743,12.160642,EDR
7.4371905,7.275313,CB
8.706162,5.395014,CB
1.3716761,14.446203,EDR
-10.162792,-1.4496951,EDR
10.760462,3.8946316,CB
7.610331,7.577062,CB
10.21976,5.6955566,CB
17.542278,1.0663285,EDR
12.77394,0.56598705,CB
-10.455219,-0.6570555,EDR
13.3746195,13.053977,EDR
-10.826456,-0.8649416,EDR
1.2549123,6.1162343,CB
4.999997,-0.57872874,CB
-10.966244,-0.8051308,EDR
0.6257414,7.0940123,CB
3.2508442,13.024866,EDR
15.600618,12.532338,EDR
6.8825626,10.822041,CB
2.8930898,7.9518356,CB
3.6273983,13.44485,EDR
14.662515,14.5639305,EDR
16.310043,12.500993,EDR
9.382827,0.5357298,CB
16.273987,3.6511843,EDR
5.547363,9.10574,CB
3.7167954,15.487291,EDR
8.2807255,7.4433746,CB
10.272536,-1.3501598,CB
15.80287,9.463646,EDR
3.790951,13.021507,EDR
6.315607,13.924893,EDR
21.364046,9.618214,CB
6.940791,16.274334,EDR
9.901131,-0.8102287,CB
4.3176255,2.584862,CB
13.996495,5.4738812,EDR
11.835613,1.2053087,EDR
15.049155,2.1780877,EDR
12.959136,6.81131,EDR
17.889801,4.111484,EDR
10.463533,-0.86218524,CB
13.4366045,11.07884,EDR
14.034401,9.64448,EDR
14.2119875,14.585482,EDR
2.4508996,8.883725,CB
4.215487,1.3574268,CB
12.194235,1.6404715,EDR
14.617323,13.308847,EDR
11.767451,1.4569666,EDR
3.8505812,13.389533,EDR
4.0733037,1.2525926,CB
11.368477,10.432316,EDR
7.382754,3.8626144,CB
10.576594,2.6176615,CB
17.25464,6.46817,EDR
5.8506227,0.90857923,CB
11.8070135,-0.7057455,CB
10.584921,11.649134,EDR
6.3804097,13.922136,EDR
14.506402,7.1599874,EDR
10.782441,-1.264003,CB
-10.872208,-1.3441907,EDR
6.0407557,9.612267,CB
8.421544,7.93698,CB
5.5763035,9.627607,CB
8.989498,14.735664,EDR
5.898932,12.489045,EDR
3.0694363,15.175454,EDR
4.625942,9.083326,CB
13.507695,6.254285,EDR
11.436413,5.8001394,CB
6.341469,8.20459,CB
8.480862,11.271293,EDR
3.5973864,7.339938,CB
12.518734,3.8177555,EDR
9.502277,8.742248,EDR
9.76326,-3.9760883,PEP
6.8947763,3.8291197,CB
6.19804,-1.71336,CB
14.558484,4.3877015,EDR
4.3613696,7.6382384,CB
4.8481693,7.962032,CB
9.447415,12.3782215,EDR
2.8127284,5.0443892,CB
11.517365,9.919353,EDR
5.824013,7.652843,CB
0.7300235,12.022846,EDR
14.496543,10.457229,EDR
0.9367702,7.3349147,CB
9.112588,8.415799,EDR
5.7457666,12.168666,EDR
13.399673,-1.0306255,CB
-10.626727,-0.68598044,EDR
4.8714294,11.77783,CB
5.3279643,12.1513605,CB
10.457149,9.960855,EDR
14.291163,2.449082,EDR
6.2159925,6.34575,CB
3.5086026,3.9924593,CB
13.948885,1.5311447,EDR
4.225424,7.0320287,CB
2.3939269,6.9928575,CB
13.220745,8.547505,EDR
9.200433,0.048254173,CB
3.3501906,5.0194006,CB
13.327631,2.0993695,EDR
6.6588407,9.074552,CB
12.3034525,3.5247447,EDR
0.5850875,13.011726,EDR
9.564629,8.583157,EDR
18.939571,2.4816353,EDR
17.898323,7.971637,EDR
9.957143,16.07029,EDR
3.452825,10.148459,CB
7.348828,-4.4818745,PEP
3.924894,12.251442,CB
15.273567,1.3397064,EDR
10.831717,9.938924,EDR
5.9121356,2.7870038,CB
8.69984,7.1665874,CB
15.014975,8.6499195,EDR
10.693635,9.526989,EDR
17.293066,1.8458974,EDR
6.354685,14.995708,EDR
6.477777,16.495327,EDR
9.143203,7.9188395,CB
1.3105283,6.825213,CB
8.743294,1.4189966,CB
10.255324,11.636944,EDR
6.5252104,10.6703005,CB
7.8822794,9.213688,CB
10.503392,11.49665,EDR
8.482036,-0.87459695,CB
8.687409,0.8144622,CB
8.525862,-3.5768456,PEP
9.061017,-2.2011604,PEP
12.1027775,5.3355207,CB
13.527865,6.590723,EDR
13.99947,-0.877988,CB
9.19254,1.2265495,CB
5.951294,14.977855,EDR
5.7412505,10.817833,CB
15.242346,9.446676,EDR
15.588306,12.49544,EDR
11.405709,14.984809,EDR
5.3070903,13.516751,EDR
9.622774,13.8362255,EDR
6.553233,10.505185,CB
10.897135,5.0710487,CB
4.0246964,14.587108,EDR
12.061725,12.761942,EDR
11.844346,7.567899,EDR
14.301623,10.8006115,EDR
6.2474775,16.301826,EDR
11.913223,5.7464285,EDR
7.4105773,16.292038,EDR
6.3331685,-0.10478859,CB
6.4075837,17.133965,EDR
0.49042088,13.791115,EDR
7.5975766,6.4127936,CB
6.5201387,-1.7982689,CB
8.330049,10.883611,EDR
5.963109,-2.7381744,PEP
4.872684,7.1123233,CB
5.7170877,2.7300203,CB
2.3570762,11.295494,CB
14.867875,3.4740276,EDR
9.229626,-2.5267448,PEP
7.303499,12.968094,EDR
10.046142,1.8435735,CB
5.660235,7.9237986,CB
0.71762466,10.021391,EDR
13.947621,12.360044,EDR
4.014187,2.7174292,CB
12.780983,1.0713215,EDR
5.1270094,4.7059827,CB
16.446661,9.634581,EDR
9.925561,1.21042,CB
12.494472,9.651407,EDR
13.37976,-0.8292198,CB
13.458822,-0.51744795,CB
-10.963528,-0.45384988,EDR
10.968277,0.035154205,CB
12.016024,0.4817606,CB
2.5093992,9.830418,CB
13.983928,2.4909122,EDR
8.796333,11.381141,EDR
9.148816,12.640699,EDR
3.9841008,12.701549,EDR
4.9098153,9.86304,CB
3.7399347,14.008909,EDR
1.9523578,14.478116,EDR
12.081765,6.865932,EDR
1.8800445,13.741859,EDR
17.151829,2.3476758,EDR
6.1753883,10.642121,CB
8.608481,6.041294,CB
-10.406297,-1.4170104,EDR
7.0324574,2.137222,CB
0.067856446,11.455835,EDR
8.098665,6.448395,CB
9.347303,3.4040418,CB
6.0175433,3.001285,CB
8.559441,0.46145803,CB
12.958636,2.3570395,EDR
9.316021,8.195164,EDR
12.651378,8.100203,EDR
14.185259,8.297322,EDR
13.730865,6.3718295,EDR
18.431616,3.4233215,EDR
0.5060234,11.778236,EDR
4.2061057,10.827263,CB
11.580634,5.9169626,CB
7.053625,0.07605148,CB
13.327684,14.0646105,EDR
3.6356993,11.655342,CB
5.694357,12.699208,EDR
14.583546,-0.5431033,CB
8.092383,2.8806934,CB
8.300222,3.0425808,CB
13.286836,2.4964879,EDR
9.269436,3.664828,CB
10.4981,4.375377,CB
1.6363194,9.970856,CB
13.077511,11.805239,EDR
13.913398,8.144399,EDR
5.9257727,0.488388,CB
12.204768,-1.688698,CB
13.03142,14.725681,EDR
11.500806,-0.07745805,CB
10.307833,-2.3133097,CB
6.3698997,13.900461,EDR
6.629766,4.1992965,CB
6.8742304,9.026577,CB
15.352289,7.938691,EDR
21.500648,9.592064,CB
10.720743,6.4038835,CB
9.5804405,15.3740015,EDR
14.790937,2.539116,EDR
7.117069,7.7899566,CB
4.657916,6.517771,CB
12.154125,4.824397,EDR
8.374304,2.1713746,CB
13.957515,10.880231,EDR
12.635786,4.1446743,EDR
13.354256,1.399336,EDR
10.014197,10.463554,EDR
4.990804,12.484007,EDR
6.6787596,16.630299,EDR
-10.587759,-1.4973581,EDR
0.4661391,7.402121,CB
13.273507,11.754929,EDR
11.887624,9.963476,EDR
5.562067,3.2233431,CB
6.740285,14.185317,EDR
2.9033828,9.2307,CB
6.8805876,10.02763,CB
3.7104232,4.124634,CB
13.040002,4.4489484,EDR
16.916725,2.7872038,EDR
8.91841,12.152101,EDR
11.346137,7.063993,EDR
12.390066,8.018384,EDR
11.316803,9.2190075,EDR
2.736797,4.0726833,CB
10.322039,8.777952,CB
14.310665,3.8890798,EDR
4.0479193,9.6768,CB
13.845319,12.361336,EDR
9.454929,13.269,EDR
2.799675,7.5736785,CB
10.450207,8.075108,EDR
13.628766,13.508218,EDR
7.880588,1.1955873,CB
14.483126,2.290406,EDR
7.188545,8.114486,CB
7.5162683,5.5490093,CB
11.642388,11.096024,EDR
0.8223021,7.2418084,CB
18.546831,6.6331267,EDR
15.093652,10.162555,EDR
4.875329,10.006383,CB
3.1161911,9.421903,CB
16.973606,10.233704,EDR
7.651596,8.852819,CB
10.91946,-0.6290477,CB
7.6846056,10.451119,CB
5.6509743,1.0983618,CB
11.473716,15.064594,EDR
5.933137,14.695208,EDR
3.3030522,6.074314,CB
13.807584,0.8528107,EDR
5.0137362,8.329292,CB
15.193821,14.039715,EDR
8.774637,9.977524,EDR
4.8623104,11.338847,CB
6.6284547,12.029689,EDR
12.163662,13.642053,EDR
7.7762165,9.553716,CB
0.655955,11.767616,EDR
8.145357,8.063758,CB
0.09103346,8.476204,CB
5.568539,14.733299,EDR
0.9247407,10.105885,EDR
6.782002,-0.88042104,CB
12.371614,4.4604974,EDR
8.538338,2.6262274,CB
13.985106,12.51884,EDR
7.17542,-0.57160026,CB
10.714937,-0.652038,CB
2.7467933,12.083761,EDR
9.285301,-0.4335641,CB
10.208654,6.5289254,CB
7.032688,6.7774024,CB
8.816193,-3.7387788,PEP
7.702093,9.459686,CB
4.6894345,6.8879747,CB
10.969206,-0.90308094,CB
17.656725,7.877245,EDR
7.2594237,3.5518916,CB
9.356798,4.493658,CB
16.420805,11.650493,EDR
5.244018,2.4611034,CB
3.8828886,4.6811366,CB
17.212572,2.165952,EDR
7.4428015,15.151673,EDR
13.492107,1.114772,EDR
6.6880813,5.447525,CB
2.3575547,12.4761715,EDR
6.759434,10.668206,CB
13.140736,12.063842,EDR
4.956072,8.826555,CB
15.409661,5.338167,EDR
17.871162,7.3176575,EDR
7.142736,5.6304755,CB
14.867302,6.0142803,EDR
10.014618,10.938316,EDR
12.202132,1.5898775,EDR
18.141426,5.471864,EDR
6.4493237,16.329973,EDR
11.005793,2.794584,CB
4.7252016,12.9252405,EDR
12.124923,4.8922796,EDR
10.518712,12.064055,EDR
17.022614,10.621573,EDR
-10.287847,-1.2502115,EDR
7.770437,1.2642249,CB
13.023469,10.646119,EDR
5.9493012,4.1939783,CB
1.0321274,6.982252,CB
14.4917755,13.273536,EDR
11.514272,6.2099833,CB
4.136569,14.50128,EDR
7.090903,9.343693,CB
8.226673,11.644442,EDR
4.138118,12.383713,CB
0.62948626,13.150772,EDR
14.776455,6.501504,EDR
4.959931,0.042086616,CB
12.207068,5.039827,EDR
3.7686737,5.920814,CB
9.507408,12.57372,EDR
6.038719,3.6696568,CB
7.7722335,3.509389,CB
5.32642,11.106863,CB
16.212215,11.22191,EDR
10.454519,0.43903217,CB
8.01553,6.117793,CB
18.56896,3.1024668,EDR
6.202177,4.0450544,CB
8.532072,0.6352157,CB
12.982844,6.267318,EDR
14.087952,2.1812983,EDR
9.336518,7.6567545,CB
2.4699905,12.791058,EDR
11.010676,7.921559,EDR
9.505408,9.6947365,EDR
3.8484457,0.8405166,CB
7.3048186,13.1441965,EDR
15.56337,11.717101,EDR
9.283381,0.43220475,CB
8.351467,-0.63369155,CB
10.215093,5.689775,CB
8.575656,14.920339,EDR
8.61927,9.13225,CB
3.367926,10.231123,CB
15.225453,12.562206,EDR
4.6525393,13.283805,EDR
6.7474914,14.376321,EDR
-10.508335,-0.42024028,EDR
11.122254,9.1231165,EDR
14.329906,9.176037,EDR
8.26436,1.4046649,CB
16.189941,9.903458,EDR
-10.506363,-0.85276246,EDR
7.283417,8.070479,CB
19.354864,3.2759235,EDR
13.262967,10.8777,EDR
14.618435,2.2314212,EDR
16.527937,2.8474274,EDR
8.404433,10.451505,EDR
13.705603,9.738426,EDR
8.740724,2.6104884,CB
6.1116695,2.9819949,CB
12.730863,5.5593834,EDR
-10.282003,-0.50872827,EDR
11.713606,3.752368,EDR
15.21878,7.55757,EDR
1.6832687,9.588032,CB
-9.999273,-0.52340776,EDR
5.524458,11.601638,CB
6.402658,9.557181,CB
7.1813183,10.238402,CB
17.474821,0.6804478,EDR
11.6683655,2.9349797,EDR
17.73975,0.93986356,EDR
10.8141775,-0.4509417,CB
12.361283,-0.09741239,CB
2.8076043,3.9804468,CB
7.7158127,5.11853,CB
8.166072,8.689461,CB
6.148033,0.8803893,CB
3.8506851,0.6864122,CB
8.4601755,12.252839,EDR
5.8090262,13.434331,EDR
5.755838,7.281513,CB
8.589142,7.2354093,CB
8.652899,-4.20648,PEP
12.146469,14.77305,EDR
-10.773452,-0.27436695,EDR
2.8030221,8.449997,CB
13.331093,9.398702,EDR
3.7306294,11.317503,CB
9.870096,15.547203,EDR
4.273322,9.742818,CB
8.604242,-2.816979,PEP
-10.302909,-0.3579629,EDR
-10.289774,-1.3547617,EDR
11.807998,10.125115,EDR
18.468754,1.2137668,EDR
5.431673,0.052120045,CB
5.631685,12.446523,EDR
2.0109541,10.355843,EDR
6.7842064,-0.45362696,CB
5.8533773,0.564207,CB
15.118954,8.899155,EDR
3.1371772,4.96292,CB
2.6988397,6.6880674,CB
17.865187,5.534423,EDR
7.9085374,7.06047,CB
2.9940197,10.315461,CB
16.433414,12.508591,EDR
16.832422,1.850108,EDR
16.47556,2.6020293,EDR
8.146407,0.32768285,CB
13.871436,11.300724,EDR
11.348237,6.3361864,EDR
17.513153,6.575708,EDR
9.469053,-0.8576462,CB
2.7764142,6.440761,CB
18.937231,3.6835597,EDR
9.297284,13.975364,EDR
3.0120692,5.589967,CB
4.7242417,10.94892,CB
14.972469,10.84246,EDR
4.224702,-0.061530314,CB
15.047049,9.606712,EDR
14.237433,7.113463,EDR
10.861939,8.092909,EDR
12.12363,4.7365184,EDR
8.073414,11.742806,EDR
16.20536,8.365186,EDR
4.4970393,3.590138,CB
5.6206517,14.261379,EDR
13.700319,6.916679,EDR
11.438978,10.264522,EDR
13.333116,12.343494,EDR
12.995453,7.712694,EDR
10.23997,12.7472725,EDR
10.726327,1.9323944,CB
14.617157,8.729566,EDR
11.109629,5.1152134,CB
18.014866,1.9241847,EDR
19.285376,3.9504104,EDR
13.151184,0.9507753,EDR
10.506128,3.4668453,CB
10.485622,3.7182472,CB
4.5714912,10.699417,CB
12.189462,-1.4029374,CB
15.626068,1.5712264,EDR
12.232987,10.949186,EDR
18.851603,2.232033,EDR
1.862568,12.531534,EDR
11.103321,-3.264499,PEP
11.21415,2.320786,CB
14.797823,7.143437,EDR
13.721179,13.915045,EDR
15.139967,8.409388,EDR
4.864935,1.6321738,CB
15.6836605,4.4008656,EDR
4.523095,10.936523,CB
-10.803742,-0.52217984,EDR
9.750205,11.822067,EDR
1.6248467,13.042694,EDR
3.0845335,5.4859257,CB
6.4002204,7.7788186,CB
1.7822887,13.155101,EDR
8.9178505,10.12621,EDR
2.9580274,8.602034,CB
14.464647,5.541787,EDR
17.873734,1.031668,EDR
10.7849045,14.955786,EDR
-0.01912169,8.565728,CB
8.397695,14.762878,EDR
8.066476,11.452437,EDR
11.0567665,4.005206,CB
9.752038,8.778946,EDR
10.793919,11.910519,EDR
14.141628,8.273778,EDR
14.8037815,0.13234495,CB
6.064976,-2.8295503,PEP
3.9627023,4.7951293,CB
11.892966,3.0209444,EDR
16.652737,11.613333,EDR
8.041805,12.327891,EDR
9.726025,-2.6390736,PEP
-10.368953,-0.092872664,EDR
11.720234,11.052415,EDR
7.1109524,11.8434305,EDR
16.797464,8.299333,EDR
7.634383,10.752396,CB
13.16463,4.7864537,EDR
3.2656438,12.880572,EDR
8.591039,-1.4644092,CB
18.311066,2.740772,EDR
15.816711,12.304229,EDR
13.127947,9.477314,EDR
2.6064494,10.997547,CB
8.371804,13.423984,EDR
8.979202,7.423961,CB
11.6476,8.165863,EDR
8.819736,7.8658686,CB
0.35803306,12.780442,EDR
12.27064,6.5345488,EDR
-9.825161,-1.0579337,EDR
5.328289,11.357481,CB
6.7469244,0.99784297,CB
11.661309,13.724572,EDR
8.423671,14.033939,EDR
8.358363,-3.5931504,PEP
-9.687643,-1.1228795,EDR
8.973553,10.5670805,EDR
10.881812,6.0702033,CB
2.43318,11.586139,CB
12.328575,10.446425,EDR
3.0400412,10.624472,CB
8.815367,0.9404854,CB
10.757752,-1.6896385,CB
1.475818,10.030177,CB
9.633471,6.106465,CB
18.857042,6.3312054,EDR
16.377575,10.701316,EDR
4.1348333,4.0082674,CB
7.937343,8.484063,CB
14.353445,8.331349,EDR
12.115508,10.7487335,EDR
13.012875,3.2744012,EDR
7.528569,8.449792,CB
16.231422,10.440109,EDR
15.320921,3.7817574,EDR
14.148677,0.93043643,EDR
10.367238,12.554098,EDR
9.369158,16.003149,EDR
15.812452,6.4718046,EDR
18.206556,1.1615452,EDR
-10.847951,-1.1131586,EDR
5.920516,7.429969,CB
8.860841,16.304726,EDR
10.292269,13.008056,EDR
8.567217,9.238098,CB
14.955123,0.15379408,CB
4.6141405,13.805655,EDR
5.6513395,15.397769,EDR
2.5172286,7.3255396,CB
9.471178,-0.96234304,CB
14.699359,2.384618,EDR
18.864418,5.6325097,EDR
8.598166,4.766806,CB
5.9286237,3.0125134,CB
7.8196173,6.780597,CB
14.210591,9.111588,EDR
7.0731783,6.309818,CB
5.0029545,14.683973,EDR
8.925331,-2.0182972,CB
2.8070703,3.7860367,CB
15.905006,6.5053205,EDR
6.2532163,16.157526,EDR
11.471984,1.4995534,EDR
14.939363,11.6197,EDR
11.124171,10.820182,EDR
3.9202383,9.793399,CB
3.5222213,13.110203,EDR
8.120868,11.816894,EDR
9.512376,10.681474,EDR
19.385233,5.2741604,EDR
7.136757,7.7498403,CB
3.8529942,1.5877452,CB
12.7205715,7.251701,EDR
8.20971,15.7049055,EDR
14.078194,4.2086487,EDR
15.016093,3.2460582,EDR
13.060691,0.65398633,CB
5.9475985,15.923416,EDR
15.037857,7.249119,EDR
7.078329,16.754845,EDR
18.44311,1.7220495,EDR
5.7044168,13.349824,EDR
11.741599,-1.9784929,CB
11.748498,12.317282,EDR
5.700706,3.6829162,CB
14.530433,10.874892,EDR
6.7852387,11.952365,EDR
18.324175,6.4627113,EDR
11.063326,9.681601,EDR
12.734463,12.203732,EDR
18.696598,5.2036605,EDR
16.41298,7.1485176,EDR
5.7537456,9.385618,CB
10.590615,7.3887644,EDR
10.859427,7.6258926,EDR
-10.697891,-0.9811763,EDR
11.160791,6.4128184,CB
15.841002,9.995464,EDR
7.60768,11.25432,EDR
12.464026,-1.9312049,CB
11.836244,0.7277668,CB
2.2407389,12.337482,EDR
2.7856216,13.013599,EDR
8.725732,13.44115,EDR
8.043291,0.30267295,CB
5.598121,-2.1328444,CB
5.920886,8.123561,CB
6.233709,8.851076,CB
9.827433,3.1094968,CB
5.1034203,-0.1317995,CB
6.9755177,9.830436,CB
12.769887,2.4986246,EDR
6.4216647,9.963622,CB
6.35251,11.75779,EDR
9.943789,7.088216,CB
7.307368,12.411646,EDR
17.309093,7.593679,EDR
17.026222,7.1237206,EDR
16.499578,8.476554,EDR
10.63758,3.0266662,CB
13.078228,11.159721,EDR
2.0693266,14.887608,EDR
5.706106,14.989697,EDR
14.785874,13.177893,EDR
7.3035846,5.4216332,CB
10.30944,14.067383,EDR
12.014834,2.8248506,EDR
14.167629,14.017379,EDR
2.262828,13.996167,EDR
14.486462,12.206987,EDR
13.652836,9.357407,EDR
4.645692,9.543695,CB
8.088809,0.72777534,CB
9.004204,9.888497,EDR
14.27946,2.7800686,EDR
3.5688725,1.9435313,CB
8.84781,3.7797854,CB
9.688985,-4.1665792,PEP
6.9222264,5.9964867,CB
18.761822,3.0628014,EDR
9.264095,5.698221,CB
14.091464,9.46263,EDR
1.5542562,10.736719,CB
3.3140123,13.978268,EDR
11.596648,5.9427085,CB
9.289416,11.375968,EDR
8.055479,15.463698,EDR
-11.322085,-0.9274799,EDR
9.126768,7.5840397,CB
11.53152,9.461639,EDR
6.523938,13.287487,EDR
14.004055,3.4943876,EDR
14.454567,5.441241,EDR
10.196949,5.551841,CB
1.296838,14.42359,EDR
14.37298,13.852846,EDR
10.451243,7.2421603,EDR
11.233445,2.2256444,EDR
-10.627952,-1.3366138,EDR
-10.762731,-0.37524745,EDR
-11.0341215,-0.5529553,EDR
11.569197,8.03543,EDR
6.472045,1.187188,CB
13.790845,11.565409,EDR
10.232617,9.669602,EDR
15.617487,9.365479,EDR
3.391345,1.812796,CB
10.809463,1.7861819,CB
9.559939,11.610225,EDR
4.07568,6.9219365,CB
7.425111,5.689763,CB
10.137105,14.604537,EDR
12.266019,11.942311,EDR
3.8441827,6.3824377,CB
7.029836,6.5534315,CB
8.4995,5.8641415,CB
11.293998,4.3559356,CB
4.806761,2.3450048,CB
4.7076435,9.477232,CB
0.32050616,13.190479,EDR
-10.855351,-1.4773419,EDR
7.3351564,14.211898,EDR
8.121194,-2.2965765,PEP
9.365679,7.3023553,CB
11.442406,8.685802,EDR
8.980052,5.4025626,CB
8.662264,-1.2833732,CB
13.084065,5.774219,EDR
16.16559,9.398256,EDR
16.648546,12.122381,EDR
9.944298,-1.1483406,CB
3.8025122,4.172673,CB
14.770429,0.5944844,EDR
9.059895,11.034185,EDR
12.277575,7.3140917,EDR
7.652273,4.705262,CB
8.279569,1.505201,CB
9.720807,3.7122636,CB
6.849949,13.990144,EDR
7.4288416,0.7012413,CB
15.964135,2.4019523,EDR
5.584193,5.3352747,CB
15.381087,2.899588,EDR
-10.39841,-0.8945854,EDR
14.252346,12.02637,EDR
10.351467,1.940445,CB
5.9910903,2.8768373,CB
9.916099,-1.645946,CB
