umap_x,umap_y,kmeans_cluster
8.574257,16.474726,2
6.6744895,10.307017,8
2.9599504,14.547004,5
5.2777376,7.9467225,8
10.1745205,12.904596,2
12.462174,4.4689345,9
7.4222193,14.033669,2
7.308253,5.608057,1
12.963038,-0.8145575,4
1.1927054,13.336519,5
8.125004,-3.0353925,3
7.339423,-0.72312915,6
10.631383,-0.25006908,4
14.756731,5.359766,9
4.76785,12.68637,2
15.196775,12.646311,0
15.24722,13.492928,0
10.563685,11.573729,0
-9.849944,-1.1159716,5
5.866489,2.8074555,1
11.0705805,5.018437,1
13.333084,13.464172,0
10.588399,7.515937,0
-10.050289,-0.89818424,5
1.3280602,10.786081,5
9.506701,10.527659,2
9.358402,1.4662836,1
12.819288,0.70087177,4
11.093061,1.9957291,1
4.335196,5.408786,8
-10.03895,-1.468178,5
-10.7042,-1.0740228,5
11.248443,11.172182,0
-9.865607,-0.7190214,5
14.017808,9.704284,0
5.604451,0.3885006,6
2.3138652,8.410229,8
11.1717205,2.674744,9
7.622227,11.578265,2
11.922797,7.8247113,0
12.516634,-2.0157073,4
17.097656,2.2890553,7
12.942921,3.9493346,9
3.6330361,13.748773,5
13.716916,13.607816,0
8.316625,14.789659,2
9.000104,-1.6100464,4
12.770495,5.235773,9
9.47923,8.602778,0
-9.884496,-1.2290999,5
11.76038,-0.07387805,4
14.345277,5.875009,9
9.313027,4.587128,1
9.437247,15.726774,2
4.4735885,11.868961,8
3.671946,6.0665174,8
0.10286287,12.94206,5
9.596105,4.574976,1
10.346186,9.811418,0
8.406211,0.84156114,1
13.447159,7.186103,0
12.448516,7.1010075,0
15.058669,0.44654372,9
1.6464062,8.28228,8
3.6719668,5.2198105,8
6.1562862,14.920375,2
0.70431954,9.580891,8
15.143496,2.252136,9
8.871156,4.0754867,1
8.437309,8.462606,8
6.2226763,13.487543,2
3.0352051,3.5589693,6
7.5251794,0.5514803,1
14.72373,12.103772,0
8.423887,3.0444138,1
-10.865692,-0.2538079,5
9.866376,-0.83941644,4
8.175341,7.632961,8
7.308699,2.4048612,1
4.5445743,12.689068,2
10.720097,-3.3617404,3
7.280398,4.896708,1
12.603216,13.769357,2
10.506088,7.018384,1
6.208217,4.677863,1
1.5904343,9.916159,8
7.024957,0.2687576,6
1.4934967,9.080458,8
13.314768,15.0006895,2
12.397104,13.404582,2
4.332833,6.2815375,8
3.911095,5.7236314,8
8.287825,-1.3647239,4
9.292044,5.0399814,1
3.2423937,13.413435,5
16.5699,4.9246235,9
9.585815,8.0962515,0
14.220045,3.3621588,9
4.9180202,14.647936,5
0.43807927,12.991305,5
2.4927654,10.330532,8
17.141256,10.954784,0
16.973536,9.199067,0
12.651135,10.071469,0
5.5934567,2.0574346,1
-10.869689,-1.4314622,5
8.482407,15.207399,2
6.8456197,8.832053,8
11.578665,4.135101,1
5.0725613,5.0621004,1
7.403547,4.543693,1
14.629463,10.085697,0
2.5154552,4.1131506,6
9.085271,2.3404858,1
9.565728,2.2605402,1
13.678631,1.6248001,9
13.435644,0.7909761,9
8.75575,1.1482286,1
4.940693,0.23885846,6
6.739768,11.808445,2
5.933891,2.7114995,1
7.5020804,3.7799067,1
5.888937,13.837354,2
4.2982473,13.227532,2
18.897785,4.627554,7
-10.534068,-0.71401846,5
10.6437025,10.288388,0
9.716822,7.745422,0
4.781078,7.3494263,8
14.281359,9.887522,0
7.710431,0.1329246,1
8.059271,15.970252,2
13.052829,9.278859,0
7.8851223,3.110573,1
6.974134,3.1047869,1
12.90696,15.099278,2
13.440367,11.657553,0
13.609096,11.411177,0
13.818584,9.540655,0
4.652314,14.561296,2
0.9251772,12.843709,5
12.418557,0.9322908,9
16.676788,4.48099,9
15.233296,11.549207,0
-10.449857,-0.17388956,5
3.6064668,14.293759,5
0.6227064,12.873122,5
10.664237,13.148538,2
-10.953088,-0.42182207,5
7.585959,3.6448014,1
16.462456,5.8005495,9
7.813082,14.741411,2
3.6270127,10.217309,8
8.201563,14.661277,2
5.044832,3.3282752,1
18.042557,0.9739659,7
8.359927,16.284302,2
-9.770406,-0.3830685,5
0.21572281,8.126891,6
8.5860195,-3.5423744,3
19.37538,3.8969357,7
10.552783,14.299294,2
6.057102,8.002766,8
4.5656934,0.9312027,6
11.86958,12.41599,0
1.5181365,9.877135,8
12.018413,5.3858213,9
4.6091156,8.29632,8
5.1987147,9.7655115,8
1.5719644,14.141251,5
4.7969747,5.6086206,8
11.459152,9.139481,0
18.714966,5.55123,7
14.104807,11.142992,0
13.920383,8.468477,0
9.901546,7.5562367,0
5.9908543,10.5794,8
4.023381,4.3158164,1
8.123036,12.605447,2
2.0546956,6.785064,8
8.540094,8.280327,8
8.632877,10.67193,2
7.225398,14.096026,2
8.473282,10.881119,2
4.8716316,6.239912,8
5.604907,6.835665,8
9.025818,13.792394,2
17.392002,5.30941,7
7.498099,4.7513757,1
6.7644196,6.022053,8
8.712767,8.144355,8
10.303326,2.3833175,1
8.685381,5.53656,1
5.952593,5.440149,1
5.20933,10.423121,8
7.5467887,8.960384,8
6.21108,7.6948805,8
9.4539995,8.172387,0
9.51867,1.0584065,1
6.553726,14.493618,2
6.909051,12.615972,2
13.346003,1.1080794,9
2.8635678,10.3827715,8
-0.06752646,10.300705,5
15.550995,10.201158,0
9.234487,7.370663,1
7.8033752,3.2419271,1
5.824591,4.6120687,1
4.5240726,14.58218,2
13.823532,8.973037,0
15.868871,11.339731,0
4.861807,5.4566846,8
5.2910495,8.79225,8
8.300474,16.260273,2
11.956717,0.37149283,4
9.321239,0.5147355,4
-9.59287,-1.1431196,5
12.507768,-2.0177891,4
5.923076,12.93813,2
5.2172313,6.070764,8
9.253757,6.037257,1
7.6219964,-3.1367028,3
5.106637,6.9095793,8
4.106627,7.7541113,8
1.640587,6.635578,8
5.9132757,-2.678482,3
16.046148,8.267133,0
12.4686775,4.348504,9
16.659367,4.384339,9
5.6948066,11.675093,8
7.832977,11.019628,2
9.381971,13.629857,2
11.741923,8.188869,0
15.219647,11.526123,0
14.61097,6.539949,0
12.616954,4.213225,9
7.039855,12.395611,2
15.964287,4.306284,9
17.40271,9.219753,0
10.306648,4.7387533,1
15.285993,10.98959,0
12.668538,-1.663085,4
2.4431906,9.3524065,8
11.156615,14.65014,2
3.9644167,12.19597,8
11.476338,8.159268,0
17.157042,3.6529427,7
12.940736,13.450504,0
12.719026,-0.08759056,4
2.479977,13.8018675,5
8.02278,-1.0781436,4
17.29769,0.5447122,7
6.546981,9.068542,8
18.130163,1.0960124,7
16.611168,4.0365405,9
9.887647,9.798949,0
6.7198806,6.8220463,8
19.27983,4.9570284,7
9.422443,3.5059144,1
3.822835,10.379705,8
7.945816,10.171786,8
16.961678,11.593965,0
9.844253,2.5337045,1
9.550913,-1.7169572,3
-10.899053,-0.2500149,5
2.2858028,10.272078,8
5.510905,14.350526,2
4.369039,15.814067,5
5.8898945,9.887394,8
7.3814936,14.47431,2
-10.782892,-0.698515,5
15.0115795,3.6261768,9
12.818987,6.8706207,0
3.061939,7.474991,8
9.437293,12.911442,2
11.277357,5.077822,1
17.39911,10.032645,0
11.226837,8.687018,0
5.329395,9.2314415,8
10.664486,11.314773,0
15.5009985,9.788621,0
11.561383,1.085301,9
10.9600725,15.361894,2
13.499036,-1.0257982,4
10.025034,12.798286,2
14.846656,2.750821,9
8.724699,10.643388,8
16.453938,1.3222685,7
14.838067,11.868142,0
8.232314,14.035736,2
12.67093,0.7169606,4
14.630149,4.7713213,9
14.286544,3.7362309,9
15.724307,8.895249,0
14.377951,5.9949355,9
11.485119,1.7286928,9
11.662928,10.592822,0
6.0057254,10.37049,8
13.791757,9.164636,0
3.3372927,15.3001375,5
9.326384,11.181786,2
10.615694,6.86653,1
3.2068717,2.718788,6
17.662006,7.0699806,0
12.712049,2.6742036,9
-9.728157,-0.23177652,5
3.9633207,9.645747,8
4.419754,13.503433,5
15.9385395,6.5076876,9
10.408599,-1.6523446,4
-0.077182055,12.450972,5
11.79147,4.2801337,9
9.6222105,2.9621947,1
10.765985,11.798956,0
4.2136464,6.9142256,8
17.18911,2.336657,7
-10.753669,-0.052813914,5
15.242843,13.1607685,0
12.98644,5.925229,0
8.222797,11.563216,2
11.416338,9.931646,0
14.15362,7.2014194,0
8.680749,10.677342,2
10.8166485,5.9209824,1
6.48108,5.310615,1
4.356554,1.6152415,6
6.8546495,12.334817,2
1.7901556,12.638149,5
16.438679,8.601154,0
8.729162,7.6358743,1
12.094177,1.3603027,9
13.879415,11.100643,0
5.7264457,7.5248666,8
5.8842187,4.4273324,1
13.129811,11.835014,0
19.250832,3.0185432,7
5.813512,5.8796244,8
4.839798,14.330162,2
13.367153,3.630106,9
3.0396876,13.925305,5
14.765497,5.818919,9
5.285917,10.949766,8
11.578278,7.7657704,0
12.573271,15.389165,2
6.386802,0.85959303,1
14.521494,8.392012,0
18.400047,2.192484,7
3.4983525,6.9121437,8
4.125489,2.9002573,1
9.675716,4.868027,1
11.297232,-1.8966621,4
-11.086674,-1.4981745,5
14.256315,-1.081746,4
-10.2762,-1.317073,5
15.954066,9.542397,0
3.7931273,13.576622,2
13.662447,7.3787365,0
5.586155,7.994242,8
3.63236,7.882528,8
14.883327,7.0272326,0
11.391667,1.6418014,9
8.822056,11.746273,2
9.199585,10.353847,2
8.905144,8.571056,8
0.647914,7.096303,6
18.645273,3.3654578,7
16.458757,12.424399,0
-10.134974,-0.34195423,5
0.8108035,9.301154,8
13.657257,9.816253,0
11.404279,6.7446823,0
5.4995604,8.294109,8
10.287872,11.547516,2
5.768077,10.177768,8
12.610735,11.017674,0
-10.537288,-1.0057964,5
5.1466846,0.6951712,6
9.415079,-3.674277,3
10.526905,9.903608,0
2.8630173,7.5238605,8
11.417119,5.6928787,1
4.3861923,11.155392,8
14.625998,9.139713,0
3.503016,2.4728165,6
13.6605835,10.53497,0
14.680922,0.65220076,9
2.720348,8.113308,8
7.4977927,3.332104,1
10.274095,1.2657745,1
12.35231,4.9780955,9
1.8999221,8.323858,8
0.52385956,12.157291,5
10.011419,9.285682,0
14.557446,12.271455,0
5.879281,12.467314,2
12.307917,9.193525,0
11.208328,9.808185,0
11.602694,12.168913,0
12.653669,12.432031,0
6.9103465,9.625445,8
15.720863,3.0789104,9
11.676439,6.90276,0
13.589512,14.032428,2
18.298801,5.1330104,7
11.553229,-1.0012139,4
3.7624056,8.336367,8
11.33807,1.6758993,9
6.6555104,14.086057,2
19.46504,3.872208,7
12.034359,-1.2266407,4
14.27553,13.640572,2
13.003581,12.445816,0
5.087823,11.067114,8
15.424653,13.344205,0
11.888384,12.70854,0
8.601301,-0.3594671,4
3.9685493,3.564819,1
4.752001,5.252016,1
16.392584,12.290038,0
15.813373,8.943616,0
10.58095,5.1576095,1
4.837415,8.114221,8
17.713444,6.1723127,9
5.102959,10.592895,8
6.3596077,12.72867,2
3.8087895,13.44006,5
8.301821,-2.674549,3
14.580674,5.8110495,9
6.1831727,11.34015,8
7.5106916,15.5088625,2
2.2578216,14.109663,5
8.935474,4.0991845,1
1.1236615,7.035205,8
3.7735329,7.2361035,8
2.2865875,12.146728,5
11.531925,10.569752,0
0.009297748,9.551891,8
17.125114,3.2927022,7
11.655505,-0.5063514,4
17.298143,7.109186,9
4.982434,9.263621,8
14.260938,-0.25971666,4
14.386051,11.1781025,0
14.537859,5.3736496,9
8.866932,8.256146,8
13.545344,-0.96262074,4
13.48863,2.6870692,9
2.3474796,8.0913725,8
6.516568,7.2606974,8
5.364699,13.835683,2
1.0452247,12.789727,5
3.4229279,10.531693,8
11.892448,3.3623884,9
7.571951,8.529794,8
-10.065437,-0.5070619,5
9.842483,4.571773,1
11.479076,1.0546275,9
14.393342,9.106948,0
9.80986,12.770435,2
12.804319,12.788317,0
12.05801,0.91856956,9
15.205161,12.390498,0
9.909769,11.067023,2
7.5809064,-0.04199908,1
18.10094,5.663279,7
10.903454,3.4847174,1
2.8287942,4.329976,8
7.1609964,10.00774,8
6.3852596,7.7400947,8
16.122978,7.8851466,0
5.0749836,10.314929,8
-9.667449,-0.45252857,5
9.8994055,11.62444,2
10.109563,-0.6840108,4
-9.799433,-0.92577577,5
2.4861836,5.8450384,8
-9.9468565,-0.42819995,5
13.602723,7.9987445,0
11.47463,5.6241813,1
8.770637,0.66039586,1
12.868328,6.3671966,0
16.06418,3.043988,9
4.18626,12.926868,2
8.4485445,5.7573366,1
10.216182,-1.5780874,4
10.452407,-1.1823081,4
11.855376,12.269295,2
8.82906,11.840274,2
3.7597682,9.32276,8
14.112674,6.116513,9
4.6398954,-0.15037811,6
4.4684086,11.099273,8
7.3434925,0.6921669,1
10.376726,7.3216147,0
13.642786,7.733511,0
7.915492,13.169434,2
14.700882,7.7465534,0
7.2661085,8.265806,8
12.1243,-1.2633221,4
14.090377,3.844516,9
5.897667,3.8992805,1
5.785495,9.436481,8
14.166312,14.403854,2
6.404546,16.336014,2
3.7333713,14.626875,5
5.8177166,7.6745996,8
11.269987,9.043273,0
9.603068,8.423816,0
16.024736,7.8236213,0
15.673632,11.412365,0
17.861515,2.999658,7
9.213857,3.7450802,1
1.6486257,13.221939,5
10.470166,11.316474,0
5.5853186,5.968448,8
14.900494,4.6746573,9
10.370108,11.736201,0
13.867289,14.377686,0
4.3897,9.187596,8
3.8394685,3.965165,1
2.5532362,9.7228775,8
9.162758,5.370368,1
6.929767,12.88472,2
16.720264,4.9200773,9
8.675971,7.2246084,1
10.8175,0.80382913,4
5.6620383,-2.4147472,6
10.3874445,9.192019,0
13.476578,10.733285,0
4.5490475,8.660771,8
12.938374,13.292179,2
8.29391,10.093298,2
14.576939,14.345501,2
4.703988,10.964978,8
8.7157545,0.7654853,1
5.9546123,4.757526,1
6.0051227,-2.0776565,3
14.970515,11.790111,0
8.601656,5.8299494,1
5.089605,7.7558417,8
10.917195,1.8910954,9
9.335592,10.778816,2
13.854159,9.884817,0
14.745798,11.589982,0
5.6398015,11.47285,8
10.083151,-3.9859712,3
11.786492,12.987803,0
11.248399,-0.9242866,4
10.447665,4.6953917,1
5.6303787,0.6572692,6
6.0705643,10.68995,8
17.753416,3.8701255,7
17.94728,4.371925,7
3.8510711,7.4659314,8
9.6002655,10.655406,2
-9.994544,-0.15906873,5
3.8039207,10.354693,8
4.7925854,5.146059,1
12.125491,8.724754,0
10.867165,11.60983,0
14.08432,2.094572,9
13.461394,0.89408755,9
10.676029,10.648945,0
2.3194056,5.8621,8
2.6725762,11.9748125,8
6.885184,6.1389775,1
0.9453869,9.842653,5
9.05323,14.399479,2
8.193801,7.9458523,8
0.82605135,13.885051,5
15.736975,10.935044,0
14.75215,7.2803984,0
5.9692354,6.8297887,8
12.084338,11.88863,0
14.592862,10.684473,0
7.342371,2.387815,1
7.008474,11.999237,2
3.2310698,7.1479044,8
10.021883,13.225271,2
8.578044,-0.045430783,4
17.324083,2.114562,7
10.450391,-1.1410046,4
9.0797615,2.9316714,1
5.3308864,4.725639,1
5.738515,11.080996,8
8.66551,7.7275662,1
13.780845,13.13218,0
6.022493,13.848903,2
7.009887,3.7051795,1
9.642953,5.681865,1
7.3723,10.292217,8
15.149028,12.580295,0
18.513002,2.67733,7
8.959772,2.640887,1
12.352583,13.764768,2
7.2858987,2.640786,1
10.948179,15.014997,2
13.254537,6.76614,0
12.348828,0.6094551,9
6.2178183,15.6626625,2
12.186917,12.250837,0
16.623283,6.2225175,9
13.456005,9.307102,0
10.1788025,-1.5019417,4
7.38048,5.551748,1
3.0366566,6.9484096,8
8.756695,7.800842,1
4.7894197,0.92820793,6
4.365112,7.8545585,8
13.8088875,11.508342,0
12.800126,8.641468,0
-10.860931,-0.74191505,5
18.065008,5.8712974,7
12.192329,12.887875,0
15.947371,12.634135,0
2.4996436,10.159915,8
18.008684,5.6791477,7
6.142306,11.620293,8
2.8327792,11.689106,5
4.2912397,14.067267,2
8.283957,12.712164,2
11.681788,7.3839564,0
10.461328,8.610992,0
7.075494,5.41454,1
15.325551,6.7698827,0
10.379921,-2.751553,3
14.376276,7.91059,0
11.112114,4.7241774,1
15.805915,1.6887245,9
1.0953137,10.328075,8
9.015768,5.8378544,1
15.752868,1.5474112,9
12.44319,7.2668366,0
11.383831,0.41103843,4
10.733283,-2.3569903,4
12.567737,5.4886346,9
5.797268,0.7127735,6
9.319025,10.348008,2
12.411765,6.5963364,0
0.15947215,8.6237,6
12.494247,6.154468,0
14.7697935,7.0224686,0
8.06578,11.743863,2
2.7849274,14.076369,5
19.178493,3.7503912,7
6.213571,2.8378892,1
0.3572248,12.0698185,5
6.094087,2.2392406,1
15.429485,11.885238,0
8.559338,-2.3862739,3
9.267625,4.525346,1
8.813656,2.3117101,1
6.923549,10.6693325,8
9.792777,8.887974,0
7.561876,0.9640117,1
8.914783,14.142765,2
3.539395,9.136035,8
13.188052,9.810402,0
3.9735136,7.817125,8
8.366122,13.477041,2
11.848103,5.1652317,9
9.600124,-2.0745647,4
8.75728,9.604715,2
11.001738,11.323624,0
13.396983,10.254774,0
13.758269,1.8787792,9
7.841219,8.283158,8
2.9525785,6.009589,8
7.61374,7.4311256,8
8.974783,15.20014,2
10.586412,7.551517,0
10.973349,0.84264,9
10.478783,11.82725,2
15.315165,13.31407,0
7.082842,6.051801,1
8.840284,10.777528,2
11.249655,10.95311,0
11.868824,-1.9959525,4
7.4134583,-2.503045,3
12.015097,1.7598293,9
8.298584,12.048256,2
15.245737,13.963277,0
7.9824815,8.084619,8
11.001793,6.767554,1
2.9280355,5.3553863,8
5.5076447,13.667913,2
12.191358,10.283847,0
8.420857,4.105981,1
10.893594,5.9693055,1
0.9969819,10.711787,5
10.607101,6.7415414,0
6.2886677,3.3999698,1
15.09549,13.253352,0
17.074356,6.528766,9
13.477962,7.5920143,0
6.1603875,11.68144,2
12.840861,12.629581,0
1.9516125,11.540197,5
0.4813924,9.647078,8
6.88406,13.802592,2
1.4536656,10.100439,8
4.4504323,5.2336216,8
4.6228333,6.816413,8
5.561642,12.054407,2
7.5781384,9.591011,8
13.735879,1.640664,9
10.942539,4.4043283,1
17.855328,2.0138855,7
14.161092,10.45579,0
10.043525,4.216207,1
8.864449,-0.4463021,4
3.3630826,11.029107,8
2.7779293,9.725689,8
6.391785,13.102531,2
5.780311,8.746811,8
6.586215,-1.7907888,6
-10.119729,-1.4385793,5
4.2382445,12.401239,8
11.67953,7.260719,0
10.262168,3.9312494,1
13.746029,1.6131719,9
17.996157,4.2581854,7
16.723059,10.759765,0
13.556213,11.408195,0
11.008801,11.504678,0
12.4112,-1.8690509,4
4.083336,3.0235124,1
10.352809,2.7769163,1
8.998474,-0.40904573,4
8.720526,13.098401,2
-10.070308,-0.6490325,5
16.170862,12.813564,0
0.070848316,11.033132,5
2.2963681,11.500574,5
3.9567316,10.20653,8
17.091309,3.7749257,7
9.13724,9.388031,8
15.602348,11.637322,0
6.9262614,15.389507,2
13.104756,12.606105,0
6.5094676,4.0858145,1
2.507658,6.6915174,8
8.036019,-2.8561554,3
-0.083869666,11.231227,5
11.893962,4.851672,1
3.8478894,12.733282,5
11.100092,10.127353,0
6.8679485,14.826653,2
16.866299,10.187039,0
3.8479905,5.35235,8
6.549244,2.2734745,1
7.139923,9.554242,8
14.013946,9.775888,0
5.394347,9.992884,8
7.177297,11.101562,2
11.217237,4.0640373,1
10.785632,-3.037485,3
7.7906957,-3.2500014,3
7.458265,3.2208579,1
10.363266,1.2677615,1
9.074991,-0.8811764,4
13.284939,13.847396,2
6.2437415,2.19358,1
9.105421,11.419188,2
4.614134,0.7345515,6
10.636672,13.221772,2
8.801464,16.113558,2
13.541985,12.296516,0
2.5785966,9.410864,8
4.2775373,9.550363,8
-9.75865,-0.8831754,5
14.551444,10.451783,0
7.807212,4.169778,1
7.4687843,15.629579,2
7.209307,2.8435535,1
19.17863,2.86396,7
14.492614,-0.9283333,4
12.71282,14.679537,2
8.294682,15.798996,2
13.887279,11.482319,0
2.5553007,11.940886,8
0.067119785,9.78282,5
4.125126,9.509154,8
7.44114,13.712821,2
5.4805555,10.825763,8
1.7826451,11.023292,8
5.093599,11.023516,8
5.2576385,14.556978,2
6.1195407,5.896754,8
12.110685,10.07091,0
13.869805,10.110105,0
9.008803,-4.006269,3
11.753283,8.936451,0
10.328012,11.016928,0
4.8821945,5.411341,1
15.22395,11.755209,0
3.946782,10.662463,8
7.9120297,5.339431,1
14.237759,3.436214,9
8.082111,14.261084,2
10.950508,13.557933,2
11.122243,14.363531,2
7.4401393,9.612032,8
13.391507,0.7727462,4
5.1422505,1.3865889,6
7.433789,1.0770739,1
11.748239,-2.48466,4
10.267697,11.6309805,2
3.450617,11.158763,8
7.814837,-2.822085,3
12.01274,4.328633,9
6.8055506,4.388248,1
5.6823444,3.3213093,1
0.29874885,8.562497,6
0.03980795,10.410866,5
2.08344,6.318501,8
8.682027,16.504642,2
8.246128,5.417244,1
10.549886,11.129827,0
6.414256,0.058133617,6
7.720561,11.296006,2
10.750627,10.191301,0
13.279361,15.567118,2
17.724047,6.152149,7
7.9362974,11.44723,2
5.6278567,16.606888,5
18.975298,4.9836793,7
2.699366,4.7548313,8
7.92407,13.26147,2
6.374926,-1.9330559,6
-10.368121,-0.80218583,5
11.012066,11.672293,2
4.988982,11.959611,8
7.8359466,3.048892,1
6.2460766,12.457834,2
10.291046,7.310775,0
15.82644,6.4984703,9
4.758189,12.133294,2
10.296556,8.493347,1
17.040712,1.8677018,7
8.263662,-2.2153888,3
4.6737323,8.560737,8
10.412771,0.31467715,4
6.9970493,16.842361,2
12.444153,10.139519,0
8.968555,4.3253527,1
6.074521,-2.0808501,3
9.996547,4.1391463,1
3.79871,14.22842,5
2.8364093,13.486749,5
16.059568,13.035919,0
11.815973,1.8195536,9
-10.716723,-0.39947027,5
11.403658,9.24355,0
8.357061,10.9932165,2
7.5532293,3.0018222,1
5.662988,8.89935,8
10.1934395,4.1454363,1
14.135214,9.437243,0
7.3154864,3.7979803,1
12.245746,15.208753,2
9.074813,10.734259,2
13.079399,13.336705,0
10.408732,7.8228498,0
7.9262924,2.0141757,1
3.8226438,4.961592,8
7.251383,16.585602,2
17.297298,9.855748,0
11.629115,7.5911894,0
6.251312,12.956537,2
12.548317,14.669482,2
6.0768824,12.238762,2
7.829887,8.18749,8
9.47939,11.534899,2
6.1705337,-2.0223138,6
17.6883,7.5238533,0
8.682343,-4.040158,3
12.048929,13.94253,2
8.133504,10.347144,8
5.94505,10.140458,8
8.417551,13.244431,2
14.156394,3.5071251,9
10.555886,1.2111338,4
10.192183,1.5992162,1
18.93742,4.0562506,7
7.450178,6.9192033,8
7.107938,-4.1964602,3
4.2070417,8.62263,8
6.627531,15.962295,2
7.2247806,4.400336,1
5.529991,8.915984,8
7.359475,-4.5010805,3
17.629,2.7144592,7
14.879879,11.249968,0
18.26777,4.8323145,7
7.7170343,9.023009,8
10.397963,12.448635,2
12.8515,2.7613053,9
11.867687,2.8974884,9
1.6405613,14.373823,5
10.721988,9.183453,0
6.858724,11.498646,2
16.059397,9.911942,0
14.031021,4.958917,9
7.90449,-1.0058845,6
5.302243,0.8197172,6
11.170425,8.305832,0
13.159807,6.7332516,0
8.325508,8.3605175,8
12.570678,9.8683,0
17.103624,10.554989,0
9.217947,2.0885105,1
13.775754,1.6736084,9
3.0181901,5.336514,8
12.515352,-0.053451225,4
14.517023,5.092065,9
14.460097,2.138606,9
14.528023,2.019904,9
2.6786458,12.869989,5
15.551789,9.110114,0
8.133835,-3.2815125,3
15.60408,2.0029588,9
3.4240444,2.7119372,6
14.237354,10.258257,0
14.855717,13.781629,0
2.2300513,10.729169,8
13.666623,11.164299,0
7.356281,10.585655,8
7.696325,3.80838,1
6.6270523,11.593105,2
13.975804,13.625295,0
7.457231,12.715225,2
16.185818,10.98608,0
9.2567625,5.7363977,1
8.479644,12.770432,2
16.065992,6.8888745,9
11.511611,14.930257,2
7.63809,1.8159721,1
11.636316,13.876559,2
17.611515,2.4393914,7
6.4852686,2.4487607,1
14.699039,6.1267424,9
10.284314,12.182181,2
11.297192,-1.7211463,4
4.0196223,7.3892994,8
9.872052,6.1451216,1
7.126683,2.6786444,1
7.7124276,16.203955,2
10.520413,-0.06080676,4
12.541089,8.976293,0
8.403397,4.462666,1
13.412412,0.0036467612,4
10.321541,2.7412324,1
8.726205,5.967355,1
5.1234894,4.633099,1
14.126161,13.95541,2
8.864567,8.627634,8
6.0619316,16.118053,2
13.641984,13.146523,0
-9.532789,-1.0816396,5
12.542692,2.2398725,9
16.70179,7.027136,9
8.4891205,7.1938176,1
5.1158476,14.491142,2
8.987443,3.963258,1
2.117687,11.916036,5
1.0384469,12.81754,5
1.8110552,9.764681,8
11.947308,10.197077,0
16.227259,2.3420422,9
3.039991,14.220244,5
0.8506436,9.260399,8
15.676386,5.7311416,9
11.775075,8.228582,0
13.900748,10.59046,0
5.865225,12.8470335,2
16.312727,1.5518486,7
13.134392,7.4966764,0
8.950481,-0.7054435,4
5.4557185,14.103112,2
16.709234,10.356203,0
10.246664,14.5401535,2
8.220696,7.5962925,8
11.453987,2.85829,1
5.6231065,-2.149124,6
15.463738,3.834565,9
1.3757252,10.750776,5
8.617369,7.971909,8
6.4492207,-0.43910474,6
10.34514,7.6102424,0
-9.611646,-1.2606477,5
17.77402,4.062922,7
11.723136,13.338082,2
2.285245,8.764271,8
10.281305,14.571643,2
7.9142118,8.418616,8
18.576647,4.921614,7
9.915944,1.4787551,1
17.532316,2.9047737,7
13.499314,5.916419,9
8.719502,5.809383,1
16.18873,9.549098,0
13.084732,-0.978909,4
-10.644425,-1.5341264,5
-10.2738905,-0.37376314,5
6.061676,4.0581827,1
19.3629,4.804897,7
-10.407414,-0.7725675,5
13.990999,6.1414475,9
11.578944,15.636761,2
-9.91163,-1.4449046,5
5.097185,15.98655,2
5.4232383,12.932406,2
13.968661,10.426859,0
3.6389928,9.263973,8
5.9324274,12.880547,2
5.253883,-1.4077392,6
2.0832016,14.638884,5
13.517615,9.80811,0
8.714858,7.631996,1
7.819935,7.906745,8
5.182391,15.277577,2
8.371392,-1.5982916,4
4.42415,2.311394,1
14.839832,11.845732,0
13.040039,2.3980947,9
9.44705,2.3435225,1
4.403318,9.591017,8
7.086622,12.599199,2
6.427393,-0.88838005,6
11.076954,4.0394206,1
12.064813,11.724926,0
8.218791,8.939849,8
13.778237,6.7297215,0
2.4166572,8.047866,8
14.737735,7.1870227,0
14.556056,13.573288,0
7.4483614,9.140712,8
1.9601486,6.549234,8
11.438218,-0.82888794,4
3.4426713,11.270933,8
13.812207,14.904637,2
21.540348,9.512194,8
2.980273,6.503112,8
11.568242,10.1866865,0
9.026346,1.017675,1
11.461524,6.57687,0
3.1376185,5.3303056,8
13.391879,5.9097753,9
7.0087194,5.1924415,1
7.9626336,-0.58460486,4
7.462689,12.178131,2
8.218721,15.583624,2
10.778926,8.947284,0
12.679667,5.117344,9
9.396836,-4.173023,3
2.7578652,6.7891545,8
15.671312,9.240978,0
13.091574,10.5415745,0
7.8545566,3.8123877,1
7.7992206,0.11796047,1
6.6168523,14.034841,2
-10.988177,-1.6607372,5
13.549835,15.367648,2
15.873727,8.695998,0
-10.160563,-0.570884,5
14.551648,6.015594,9
6.451322,6.520587,8
10.865643,2.7566302,1
4.599984,-0.47711113,6
8.248709,11.953396,2
3.0332355,7.650919,8
13.68028,2.0303533,9
-10.695844,-1.2684156,5
3.603693,1.7942754,6
12.94456,9.322857,0
0.854771,12.708343,5
-10.831081,-0.46145666,5
12.331602,13.189498,0
13.975007,2.1096811,9
6.336209,2.9481788,1
15.16886,13.296236,0
8.36979,10.68551,2
6.259875,2.2785702,1
9.835203,14.638879,2
5.9948516,6.5311065,8
8.631677,1.8450509,1
13.09349,9.411516,0
14.964607,1.590833,9
17.115635,5.1973157,9
2.6905408,8.875412,8
5.470897,12.341925,2
